timestamp,steps,data source
2026-02-04T14:10:00Z,37,Charge 6
2026-02-04T14:11:00Z,12,Charge 6
2026-02-04T14:15:00Z,14,Charge 6
2026-02-04T14:16:00Z,3,Charge 6
2026-02-04T14:19:00Z,11,Charge 6
2026-02-04T14:20:00Z,10,Charge 6
2026-02-04T14:21:00Z,5,Charge 6
2026-02-04T14:22:00Z,12,Charge 6
2026-02-04T14:23:00Z,15,Charge 6
2026-02-04T14:24:00Z,8,Charge 6
2026-02-04T14:25:00Z,10,Charge 6
2026-02-04T14:41:00Z,21,Charge 6
2026-02-04T14:42:00Z,3,Charge 6
2026-02-04T15:10:00Z,9,Charge 6
2026-02-04T15:24:00Z,37,Charge 6
2026-02-04T15:25:00Z,13,Charge 6
2026-02-04T15:28:00Z,9,Charge 6
2026-02-04T15:30:00Z,18,Charge 6
2026-02-04T15:47:00Z,7,Charge 6
2026-02-04T22:00:00Z,7,Charge 6
2026-02-04T22:27:00Z,5,Charge 6
2026-02-05T01:46:00Z,14,Charge 6
2026-02-05T02:34:00Z,6,Charge 6
2026-02-05T02:43:00Z,6,Charge 6
2026-02-05T02:46:00Z,6,Charge 6
2026-02-05T03:17:00Z,7,Charge 6
2026-02-05T05:11:00Z,33,Charge 6
2026-02-05T05:12:00Z,70,Charge 6
2026-02-05T05:13:00Z,60,Charge 6
2026-02-05T05:14:00Z,10,Charge 6
2026-02-05T05:15:00Z,10,Charge 6
2026-02-05T05:25:00Z,7,Charge 6
2026-02-05T05:26:00Z,6,Charge 6
2026-02-05T05:31:00Z,22,Charge 6
2026-02-05T05:36:00Z,45,Charge 6
2026-02-05T05:41:00Z,15,Charge 6
2026-02-05T05:42:00Z,67,Charge 6
2026-02-05T05:43:00Z,45,Charge 6
2026-02-05T05:44:00Z,43,Charge 6
2026-02-05T05:45:00Z,43,Charge 6
2026-02-05T05:50:00Z,12,Charge 6
2026-02-05T05:51:00Z,10,Charge 6
2026-02-05T05:56:00Z,16,Charge 6
2026-02-05T05:57:00Z,6,Charge 6
2026-02-05T05:58:00Z,78,Charge 6
2026-02-05T05:59:00Z,23,Charge 6
2026-02-05T06:00:00Z,6,Charge 6
2026-02-05T06:01:00Z,78,Charge 6
2026-02-05T06:02:00Z,128,Charge 6
2026-02-05T06:03:00Z,126,Charge 6
2026-02-05T06:04:00Z,124,Charge 6
2026-02-05T06:05:00Z,28,Charge 6
2026-02-05T06:06:00Z,10,Charge 6
2026-02-05T06:19:00Z,15,Charge 6
2026-02-05T06:20:00Z,13,Charge 6
2026-02-05T06:28:00Z,9,Charge 6
2026-02-05T06:31:00Z,14,Charge 6
2026-02-05T06:32:00Z,27,Charge 6
2026-02-05T06:34:00Z,41,Charge 6
2026-02-05T06:35:00Z,22,Charge 6
2026-02-05T06:36:00Z,2,Charge 6
2026-02-05T06:37:00Z,19,Charge 6
2026-02-05T06:39:00Z,11,Charge 6
2026-02-05T06:40:00Z,25,Charge 6
2026-02-05T06:41:00Z,4,Charge 6
2026-02-05T06:43:00Z,5,Charge 6
2026-02-05T06:44:00Z,7,Charge 6
2026-02-05T06:45:00Z,46,Charge 6
2026-02-05T06:46:00Z,26,Charge 6
2026-02-05T06:47:00Z,32,Charge 6
2026-02-05T06:48:00Z,40,Charge 6
2026-02-05T06:49:00Z,17,Charge 6
2026-02-05T06:50:00Z,18,Charge 6
2026-02-05T06:51:00Z,43,Charge 6
2026-02-05T06:52:00Z,14,Charge 6
2026-02-05T06:53:00Z,71,Charge 6
2026-02-05T06:54:00Z,39,Charge 6
2026-02-05T06:55:00Z,101,Charge 6
2026-02-05T06:56:00Z,110,Charge 6
2026-02-05T06:57:00Z,111,Charge 6
2026-02-05T06:58:00Z,115,Charge 6
2026-02-05T06:59:00Z,63,Charge 6
2026-02-05T07:00:00Z,13,Charge 6
2026-02-05T07:01:00Z,6,Charge 6
2026-02-05T07:06:00Z,11,Charge 6
2026-02-05T07:13:00Z,6,Charge 6
2026-02-05T07:21:00Z,16,Charge 6
2026-02-05T07:22:00Z,13,Charge 6
2026-02-05T07:46:00Z,58,Charge 6
2026-02-05T07:47:00Z,101,Charge 6
2026-02-05T07:48:00Z,110,Charge 6
2026-02-05T07:49:00Z,107,Charge 6
2026-02-05T07:50:00Z,107,Charge 6
2026-02-05T07:51:00Z,56,Charge 6
2026-02-05T07:52:00Z,31,Charge 6
2026-02-05T07:53:00Z,41,Charge 6
2026-02-05T07:54:00Z,54,Charge 6
2026-02-05T07:56:00Z,21,Charge 6
2026-02-05T07:57:00Z,14,Charge 6
2026-02-05T08:06:00Z,16,Charge 6
2026-02-05T08:08:00Z,16,Charge 6
2026-02-05T08:09:00Z,54,Charge 6
2026-02-05T08:10:00Z,102,Charge 6
2026-02-05T08:11:00Z,106,Charge 6
2026-02-05T08:12:00Z,113,Charge 6
2026-02-05T08:13:00Z,112,Charge 6
2026-02-05T08:14:00Z,114,Charge 6
2026-02-05T08:15:00Z,102,Charge 6
2026-02-05T08:16:00Z,113,Charge 6
2026-02-05T08:17:00Z,115,Charge 6
2026-02-05T08:18:00Z,114,Charge 6
2026-02-05T08:19:00Z,73,Charge 6
2026-02-05T08:20:00Z,50,Charge 6
2026-02-05T08:21:00Z,64,Charge 6
2026-02-05T08:22:00Z,53,Charge 6
2026-02-05T08:23:00Z,104,Charge 6
2026-02-05T08:24:00Z,105,Charge 6
2026-02-05T08:25:00Z,82,Charge 6
2026-02-05T08:26:00Z,86,Charge 6
2026-02-05T08:27:00Z,86,Charge 6
2026-02-05T08:28:00Z,108,Charge 6
2026-02-05T08:29:00Z,110,Charge 6
2026-02-05T08:30:00Z,111,Charge 6
2026-02-05T08:31:00Z,81,Charge 6
2026-02-05T08:32:00Z,102,Charge 6
2026-02-05T08:33:00Z,80,Charge 6
2026-02-05T08:34:00Z,95,Charge 6
2026-02-05T08:35:00Z,102,Charge 6
2026-02-05T08:36:00Z,108,Charge 6
2026-02-05T08:37:00Z,109,Charge 6
2026-02-05T08:38:00Z,106,Charge 6
2026-02-05T08:39:00Z,108,Charge 6
2026-02-05T08:40:00Z,112,Charge 6
2026-02-05T08:41:00Z,87,Charge 6
2026-02-05T08:46:00Z,6,Charge 6
2026-02-05T08:49:00Z,8,Charge 6
2026-02-05T08:50:00Z,12,Charge 6
2026-02-05T08:51:00Z,58,Charge 6
2026-02-05T08:52:00Z,29,Charge 6
2026-02-05T08:55:00Z,9,Charge 6
2026-02-05T08:58:00Z,4,Charge 6
2026-02-05T09:07:00Z,31,Charge 6
2026-02-05T09:08:00Z,48,Charge 6
2026-02-05T09:09:00Z,85,Charge 6
2026-02-05T09:10:00Z,101,Charge 6
2026-02-05T09:11:00Z,105,Charge 6
2026-02-05T09:12:00Z,100,Charge 6
2026-02-05T09:13:00Z,44,Charge 6
2026-02-05T09:14:00Z,75,Charge 6
2026-02-05T09:15:00Z,26,Charge 6
2026-02-05T09:16:00Z,19,Charge 6
2026-02-05T09:17:00Z,74,Charge 6
2026-02-05T09:18:00Z,40,Charge 6
2026-02-05T09:19:00Z,107,Charge 6
2026-02-05T09:20:00Z,47,Charge 6
2026-02-05T09:21:00Z,87,Charge 6
2026-02-05T09:22:00Z,38,Charge 6
2026-02-05T09:23:00Z,20,Charge 6
2026-02-05T09:24:00Z,4,Charge 6
2026-02-05T09:25:00Z,8,Charge 6
2026-02-05T09:26:00Z,7,Charge 6
2026-02-05T09:27:00Z,16,Charge 6
2026-02-05T09:29:00Z,21,Charge 6
2026-02-05T09:31:00Z,47,Charge 6
2026-02-05T09:32:00Z,7,Charge 6
2026-02-05T09:34:00Z,6,Charge 6
2026-02-05T09:35:00Z,90,Charge 6
2026-02-05T09:36:00Z,41,Charge 6
2026-02-05T09:51:00Z,43,Charge 6
2026-02-05T09:52:00Z,12,Charge 6
2026-02-05T09:53:00Z,37,Charge 6
2026-02-05T09:54:00Z,31,Charge 6
2026-02-05T09:55:00Z,48,Charge 6
2026-02-05T09:56:00Z,31,Charge 6
2026-02-05T09:59:00Z,6,Charge 6
2026-02-05T10:00:00Z,39,Charge 6
2026-02-05T10:01:00Z,58,Charge 6
2026-02-05T10:02:00Z,32,Charge 6
2026-02-05T10:03:00Z,19,Charge 6
2026-02-05T10:06:00Z,20,Charge 6
2026-02-05T10:08:00Z,6,Charge 6
2026-02-05T10:15:00Z,26,Charge 6
2026-02-05T10:17:00Z,6,Charge 6
2026-02-05T10:18:00Z,20,Charge 6
2026-02-05T10:19:00Z,108,Charge 6
2026-02-05T10:20:00Z,113,Charge 6
2026-02-05T10:21:00Z,119,Charge 6
2026-02-05T10:22:00Z,116,Charge 6
2026-02-05T10:23:00Z,113,Charge 6
2026-02-05T10:24:00Z,119,Charge 6
2026-02-05T10:25:00Z,84,Charge 6
2026-02-05T10:26:00Z,67,Charge 6
2026-02-05T10:27:00Z,77,Charge 6
2026-02-05T10:28:00Z,3,Charge 6
2026-02-05T10:43:00Z,10,Charge 6
2026-02-05T10:48:00Z,4,Charge 6
2026-02-05T10:53:00Z,11,Charge 6
2026-02-05T10:54:00Z,8,Charge 6
2026-02-05T10:57:00Z,15,Charge 6
2026-02-05T11:00:00Z,6,Charge 6
2026-02-05T11:02:00Z,11,Charge 6
2026-02-05T11:03:00Z,9,Charge 6
2026-02-05T11:04:00Z,18,Charge 6
2026-02-05T11:06:00Z,19,Charge 6
2026-02-05T11:08:00Z,7,Charge 6
2026-02-05T11:24:00Z,12,Charge 6
2026-02-05T11:25:00Z,10,Charge 6
2026-02-05T11:26:00Z,9,Charge 6
2026-02-05T11:31:00Z,12,Charge 6
2026-02-05T11:38:00Z,39,Charge 6
2026-02-05T11:39:00Z,15,Charge 6
2026-02-05T11:40:00Z,66,Charge 6
2026-02-05T11:41:00Z,103,Charge 6
2026-02-05T11:42:00Z,108,Charge 6
2026-02-05T11:43:00Z,105,Charge 6
2026-02-05T11:44:00Z,108,Charge 6
2026-02-05T11:45:00Z,104,Charge 6
2026-02-05T11:46:00Z,71,Charge 6
2026-02-05T11:47:00Z,52,Charge 6
2026-02-05T11:48:00Z,98,Charge 6
2026-02-05T11:49:00Z,99,Charge 6
2026-02-05T11:50:00Z,49,Charge 6
2026-02-05T11:51:00Z,28,Charge 6
2026-02-05T11:53:00Z,19,Charge 6
2026-02-05T11:55:00Z,9,Charge 6
2026-02-05T11:56:00Z,9,Charge 6
2026-02-05T11:57:00Z,21,Charge 6
2026-02-05T12:03:00Z,38,Charge 6
2026-02-05T12:04:00Z,35,Charge 6
2026-02-05T12:06:00Z,51,Charge 6
2026-02-05T12:07:00Z,97,Charge 6
2026-02-05T12:09:00Z,4,Charge 6
2026-02-05T12:18:00Z,12,Charge 6
2026-02-05T12:22:00Z,20,Charge 6
2026-02-05T12:29:00Z,59,Charge 6
2026-02-05T12:30:00Z,47,Charge 6
2026-02-05T12:31:00Z,6,Charge 6
2026-02-05T12:47:00Z,17,Charge 6
2026-02-05T12:52:00Z,7,Charge 6
2026-02-05T12:53:00Z,26,Charge 6
2026-02-05T12:56:00Z,12,Charge 6
2026-02-05T12:57:00Z,11,Charge 6
2026-02-05T13:02:00Z,10,Charge 6
2026-02-05T13:15:00Z,6,Charge 6
2026-02-15T05:53:00Z,14,Charge 6
2026-02-15T05:55:00Z,19,Charge 6
2026-02-15T05:58:00Z,19,Charge 6
2026-02-15T05:59:00Z,1,Charge 6
2026-02-15T06:00:00Z,21,Charge 6
2026-02-15T06:02:00Z,31,Charge 6
2026-02-15T06:03:00Z,26,Charge 6
2026-02-15T06:04:00Z,32,Charge 6
2026-02-15T06:06:00Z,11,Charge 6
2026-02-15T06:07:00Z,24,Charge 6
2026-02-15T06:08:00Z,32,Charge 6
2026-02-15T06:09:00Z,50,Charge 6
2026-02-15T06:11:00Z,58,Charge 6
2026-02-15T06:12:00Z,24,Charge 6
2026-02-15T06:16:00Z,41,Charge 6
2026-02-15T06:17:00Z,1,Charge 6
2026-02-15T06:19:00Z,53,Charge 6
2026-02-15T06:20:00Z,7,Charge 6
2026-02-15T06:21:00Z,16,Charge 6
2026-02-15T06:22:00Z,53,Charge 6
2026-02-15T06:24:00Z,62,Charge 6
2026-02-15T06:28:00Z,34,Charge 6
2026-02-15T06:29:00Z,42,Charge 6
2026-02-15T06:30:00Z,28,Charge 6
2026-02-15T06:32:00Z,27,Charge 6
2026-02-15T06:33:00Z,16,Charge 6
2026-02-15T06:34:00Z,4,Charge 6
2026-02-15T06:35:00Z,11,Charge 6
2026-02-15T06:36:00Z,11,Charge 6
2026-02-15T06:38:00Z,35,Charge 6
2026-02-15T06:39:00Z,45,Charge 6
2026-02-15T06:41:00Z,21,Charge 6
2026-02-15T06:42:00Z,14,Charge 6
2026-02-15T06:44:00Z,6,Charge 6
2026-02-15T06:45:00Z,13,Charge 6
2026-02-15T07:01:00Z,6,Charge 6
2026-02-15T09:52:00Z,4,Charge 6
2026-02-15T10:30:00Z,10,Charge 6
2026-02-15T11:48:00Z,4,Charge 6
2026-02-15T12:26:00Z,8,Charge 6
2026-02-15T13:18:00Z,6,Charge 6
2026-02-15T13:47:00Z,32,Charge 6
2026-02-15T13:48:00Z,7,Charge 6
2026-02-15T13:49:00Z,19,Charge 6
2026-02-15T13:50:00Z,12,Charge 6
2026-02-15T13:51:00Z,27,Charge 6
2026-02-15T13:52:00Z,15,Charge 6
2026-02-15T13:53:00Z,19,Charge 6
2026-02-15T13:54:00Z,9,Charge 6
2026-02-15T13:57:00Z,22,Charge 6
2026-02-15T13:58:00Z,18,Charge 6
2026-02-15T13:59:00Z,25,Charge 6
2026-02-15T14:00:00Z,43,Charge 6
2026-02-15T14:01:00Z,9,Charge 6
2026-02-15T14:02:00Z,5,Charge 6
2026-02-15T14:04:00Z,10,Charge 6
2026-02-15T14:07:00Z,12,Charge 6
2026-02-15T14:08:00Z,6,Charge 6
2026-02-15T14:12:00Z,7,Charge 6
2026-02-15T14:16:00Z,21,Charge 6
2026-02-15T14:17:00Z,40,Charge 6
2026-02-15T14:18:00Z,49,Charge 6
2026-02-15T14:20:00Z,11,Charge 6
2026-02-15T14:24:00Z,8,Charge 6
2026-02-15T14:25:00Z,27,Charge 6
2026-02-15T14:27:00Z,28,Charge 6
2026-02-15T14:35:00Z,8,Charge 6
2026-02-15T14:36:00Z,2,Charge 6
2026-02-15T14:52:00Z,7,Charge 6
2026-02-15T14:53:00Z,7,Charge 6
2026-02-15T15:00:00Z,4,Charge 6
2026-02-15T15:01:00Z,18,Charge 6
2026-02-15T15:03:00Z,101,Charge 6
2026-02-15T15:04:00Z,41,Charge 6
2026-02-15T15:07:00Z,18,Charge 6
2026-02-15T15:08:00Z,76,Charge 6
2026-02-15T15:09:00Z,69,Charge 6
2026-02-15T15:10:00Z,26,Charge 6
2026-02-15T15:11:00Z,57,Charge 6
2026-02-15T15:12:00Z,32,Charge 6
2026-02-15T15:13:00Z,25,Charge 6
2026-02-15T15:14:00Z,43,Charge 6
2026-02-15T15:15:00Z,4,Charge 6
2026-02-15T15:16:00Z,13,Charge 6
2026-02-15T15:17:00Z,19,Charge 6
2026-02-15T15:18:00Z,26,Charge 6
2026-02-15T15:19:00Z,17,Charge 6
2026-02-15T15:20:00Z,25,Charge 6
2026-02-15T15:21:00Z,12,Charge 6
2026-02-15T15:22:00Z,52,Charge 6
2026-02-15T15:26:00Z,6,Charge 6
2026-02-15T15:35:00Z,87,Charge 6
2026-02-15T15:36:00Z,40,Charge 6
2026-02-15T15:39:00Z,10,Charge 6
2026-02-15T15:40:00Z,8,Charge 6
2026-02-15T15:41:00Z,18,Charge 6
2026-02-15T15:45:00Z,45,Charge 6
2026-02-15T15:46:00Z,63,Charge 6
2026-02-15T15:47:00Z,8,Charge 6
2026-02-15T15:49:00Z,24,Charge 6
2026-02-15T15:50:00Z,28,Charge 6
2026-02-15T15:52:00Z,20,Charge 6
2026-02-15T15:53:00Z,5,Charge 6
2026-02-15T15:54:00Z,15,Charge 6
2026-02-15T16:01:00Z,7,Charge 6
2026-02-15T16:03:00Z,10,Charge 6
2026-02-15T16:04:00Z,9,Charge 6
2026-02-15T16:21:00Z,36,Charge 6
2026-02-15T16:23:00Z,7,Charge 6
2026-02-15T16:24:00Z,8,Charge 6
2026-02-15T16:25:00Z,34,Charge 6
2026-02-15T16:30:00Z,7,Charge 6
2026-02-15T16:31:00Z,10,Charge 6
2026-02-15T16:33:00Z,4,Charge 6
2026-02-15T16:35:00Z,8,Charge 6
2026-02-15T16:36:00Z,20,Charge 6
2026-02-15T16:54:00Z,21,Charge 6
2026-02-15T17:03:00Z,6,Charge 6
2026-02-15T17:05:00Z,4,Charge 6
2026-02-15T17:08:00Z,6,Charge 6
2026-02-15T17:15:00Z,6,Charge 6
2026-02-15T17:16:00Z,30,Charge 6
2026-02-15T17:18:00Z,8,Charge 6
2026-02-15T17:26:00Z,11,Charge 6
2026-02-15T17:27:00Z,33,Charge 6
2026-02-15T17:38:00Z,26,Charge 6
2026-02-15T17:39:00Z,59,Charge 6
2026-02-15T17:40:00Z,71,Charge 6
2026-02-15T17:41:00Z,73,Charge 6
2026-02-15T17:42:00Z,88,Charge 6
2026-02-15T17:43:00Z,89,Charge 6
2026-02-15T17:44:00Z,93,Charge 6
2026-02-15T17:45:00Z,98,Charge 6
2026-02-15T17:46:00Z,73,Charge 6
2026-02-15T17:47:00Z,33,Charge 6
2026-02-15T17:48:00Z,10,Charge 6
2026-02-15T17:56:00Z,5,Charge 6
2026-02-15T17:57:00Z,27,Charge 6
2026-02-15T17:58:00Z,16,Charge 6
2026-02-15T17:59:00Z,73,Charge 6
2026-02-15T18:00:00Z,31,Charge 6
2026-02-15T18:01:00Z,66,Charge 6
2026-02-15T18:07:00Z,40,Charge 6
2026-02-15T18:08:00Z,93,Charge 6
2026-02-15T18:09:00Z,96,Charge 6
2026-02-15T18:10:00Z,90,Charge 6
2026-02-15T18:19:00Z,7,Charge 6
2026-02-15T18:20:00Z,93,Charge 6
2026-02-15T18:21:00Z,90,Charge 6
2026-02-15T18:22:00Z,102,Charge 6
2026-02-15T18:23:00Z,89,Charge 6
2026-02-15T18:24:00Z,96,Charge 6
2026-02-15T18:25:00Z,93,Charge 6
2026-02-15T18:26:00Z,53,Charge 6
2026-02-15T18:27:00Z,29,Charge 6
2026-02-15T18:28:00Z,6,Charge 6
2026-02-15T18:29:00Z,67,Charge 6
2026-02-15T18:30:00Z,96,Charge 6
2026-02-15T18:31:00Z,78,Charge 6
2026-02-15T18:32:00Z,89,Charge 6
2026-02-15T18:33:00Z,99,Charge 6
2026-02-15T18:34:00Z,94,Charge 6
2026-02-15T18:35:00Z,102,Charge 6
2026-02-15T18:36:00Z,103,Charge 6
2026-02-15T18:37:00Z,105,Charge 6
2026-02-15T18:38:00Z,4,Charge 6
2026-02-15T18:43:00Z,8,Charge 6
2026-02-15T18:47:00Z,76,Charge 6
2026-02-15T18:48:00Z,104,Charge 6
2026-02-15T18:49:00Z,100,Charge 6
2026-02-15T18:50:00Z,102,Charge 6
2026-02-15T18:51:00Z,53,Charge 6
2026-02-15T18:52:00Z,34,Charge 6
2026-02-15T18:53:00Z,34,Charge 6
2026-02-15T18:54:00Z,9,Charge 6
2026-02-15T18:55:00Z,39,Charge 6
2026-02-15T18:56:00Z,78,Charge 6
2026-02-15T18:57:00Z,105,Charge 6
2026-02-15T18:58:00Z,102,Charge 6
2026-02-15T18:59:00Z,108,Charge 6
2026-02-15T19:00:00Z,103,Charge 6
2026-02-15T19:01:00Z,105,Charge 6
2026-02-15T19:02:00Z,103,Charge 6
2026-02-15T19:03:00Z,59,Charge 6
2026-02-15T19:04:00Z,35,Charge 6
2026-02-15T19:05:00Z,43,Charge 6
2026-02-15T19:06:00Z,97,Charge 6
2026-02-15T19:07:00Z,82,Charge 6
2026-02-15T19:08:00Z,97,Charge 6
2026-02-15T19:09:00Z,109,Charge 6
2026-02-15T19:10:00Z,110,Charge 6
2026-02-15T19:11:00Z,102,Charge 6
2026-02-15T19:12:00Z,97,Charge 6
2026-02-15T19:13:00Z,42,Charge 6
2026-02-15T19:14:00Z,36,Charge 6
2026-02-15T19:15:00Z,82,Charge 6
2026-02-15T19:16:00Z,106,Charge 6
2026-02-15T19:17:00Z,110,Charge 6
2026-02-15T19:18:00Z,113,Charge 6
2026-02-15T19:19:00Z,109,Charge 6
2026-02-15T19:20:00Z,116,Charge 6
2026-02-15T19:21:00Z,115,Charge 6
2026-02-15T19:22:00Z,112,Charge 6
2026-02-15T19:23:00Z,70,Charge 6
2026-02-15T19:24:00Z,135,Charge 6
2026-02-15T19:25:00Z,157,Charge 6
2026-02-15T19:26:00Z,78,Charge 6
2026-02-15T19:27:00Z,39,Charge 6
2026-02-15T19:28:00Z,70,Charge 6
2026-02-15T19:29:00Z,101,Charge 6
2026-02-15T19:30:00Z,107,Charge 6
2026-02-15T19:31:00Z,26,Charge 6
2026-02-15T19:32:00Z,37,Charge 6
2026-02-15T19:33:00Z,42,Charge 6
2026-02-15T19:34:00Z,56,Charge 6
2026-02-15T19:35:00Z,94,Charge 6
2026-02-15T19:36:00Z,20,Charge 6
2026-02-15T19:37:00Z,8,Charge 6
2026-02-15T19:38:00Z,8,Charge 6
2026-02-15T19:40:00Z,19,Charge 6
2026-02-15T19:41:00Z,7,Charge 6
2026-02-15T19:44:00Z,12,Charge 6
2026-02-15T19:48:00Z,8,Charge 6
2026-02-15T19:49:00Z,13,Charge 6
2026-02-15T19:56:00Z,9,Charge 6
2026-02-15T20:01:00Z,22,Charge 6
2026-02-15T20:02:00Z,28,Charge 6
2026-02-15T20:05:00Z,12,Charge 6
2026-02-15T20:17:00Z,6,Charge 6
2026-02-15T20:29:00Z,17,Charge 6
2026-02-15T20:31:00Z,10,Charge 6
2026-02-15T20:55:00Z,28,Charge 6
2026-02-15T20:56:00Z,40,Charge 6
2026-02-15T21:15:00Z,22,Charge 6
2026-02-15T21:16:00Z,9,Charge 6
2026-02-15T21:19:00Z,14,Charge 6
2026-02-15T21:23:00Z,20,Charge 6
2026-02-15T21:24:00Z,92,Charge 6
2026-02-15T21:25:00Z,52,Charge 6
2026-02-15T21:27:00Z,58,Charge 6
2026-02-15T21:28:00Z,97,Charge 6
2026-02-15T21:29:00Z,87,Charge 6
2026-02-15T21:30:00Z,40,Charge 6
2026-02-15T21:31:00Z,45,Charge 6
2026-02-15T21:32:00Z,63,Charge 6
2026-02-15T21:33:00Z,62,Charge 6
2026-02-15T21:34:00Z,96,Charge 6
2026-02-15T21:35:00Z,48,Charge 6
2026-02-15T21:59:00Z,15,Charge 6
2026-02-15T22:00:00Z,2,Charge 6
2026-02-15T22:11:00Z,21,Charge 6
2026-02-15T22:12:00Z,35,Charge 6
2026-02-15T22:13:00Z,85,Charge 6
2026-02-15T22:14:00Z,93,Charge 6
2026-02-15T22:15:00Z,28,Charge 6
2026-02-15T22:16:00Z,15,Charge 6
2026-02-15T22:17:00Z,8,Charge 6
2026-02-15T22:21:00Z,9,Charge 6
2026-02-15T22:46:00Z,22,Charge 6
2026-02-15T22:47:00Z,7,Charge 6
2026-02-15T22:48:00Z,33,Charge 6
2026-02-15T23:12:00Z,7,Charge 6
2026-02-15T23:17:00Z,5,Charge 6
2026-02-15T23:38:00Z,16,Charge 6
2026-02-15T23:39:00Z,21,Charge 6
2026-02-15T23:40:00Z,26,Charge 6
2026-02-15T23:43:00Z,8,Charge 6
2026-02-15T23:44:00Z,7,Charge 6
2026-02-15T23:45:00Z,17,Charge 6
2026-02-15T23:46:00Z,27,Charge 6
2026-02-15T23:47:00Z,84,Charge 6
2026-02-15T23:48:00Z,96,Charge 6
2026-02-15T23:49:00Z,45,Charge 6
2026-02-15T23:54:00Z,27,Charge 6
2026-02-15T23:56:00Z,19,Charge 6
2026-02-15T23:57:00Z,16,Charge 6
2026-02-16T00:15:00Z,7,Charge 6
2026-02-16T00:27:00Z,51,Charge 6
2026-02-16T00:28:00Z,55,Charge 6
2026-02-16T00:29:00Z,64,Charge 6
2026-02-16T00:30:00Z,4,Charge 6
2026-02-16T00:31:00Z,42,Charge 6
2026-02-16T00:32:00Z,29,Charge 6
2026-02-16T00:33:00Z,96,Charge 6
2026-02-16T00:34:00Z,111,Charge 6
2026-02-16T00:35:00Z,112,Charge 6
2026-02-16T00:36:00Z,109,Charge 6
2026-02-16T00:37:00Z,89,Charge 6
2026-02-16T00:38:00Z,8,Charge 6
2026-02-16T00:41:00Z,53,Charge 6
2026-02-16T00:42:00Z,114,Charge 6
2026-02-16T00:43:00Z,109,Charge 6
2026-02-16T00:44:00Z,103,Charge 6
2026-02-16T00:45:00Z,112,Charge 6
2026-02-16T00:46:00Z,69,Charge 6
2026-02-16T00:54:00Z,7,Charge 6
2026-02-16T00:55:00Z,6,Charge 6
2026-02-16T00:56:00Z,74,Charge 6
2026-02-16T00:57:00Z,97,Charge 6
2026-02-16T00:58:00Z,76,Charge 6
2026-02-16T00:59:00Z,49,Charge 6
2026-02-16T01:00:00Z,20,Charge 6
2026-02-16T01:01:00Z,71,Charge 6
2026-02-16T01:02:00Z,36,Charge 6
2026-02-16T01:03:00Z,29,Charge 6
2026-02-16T01:06:00Z,13,Charge 6
2026-02-16T01:07:00Z,7,Charge 6
2026-02-16T01:08:00Z,6,Charge 6
2026-02-16T01:09:00Z,26,Charge 6
2026-02-16T01:10:00Z,31,Charge 6
2026-02-16T01:11:00Z,31,Charge 6
